asset,reg_date,locked,lock_date,traded,trade_date,completed,complete_date,divisible,tokens_issued,tokens_destroyed,token_supply
RAREIVANKA,2017-02-12,1,2017-02-16,1,2017-02-17,1,2017-02-17,0,500.0,0.0,500.0
KARTANDPEPE,2017-02-13,1,2017-02-13,1,2017-02-17,1,2017-02-17,0,100.0,0.0,100.0
DIAVOLO,2017-02-15,1,2017-02-15,1,2017-02-17,1,2017-02-17,0,1000.0,0.0,1000.0
SHEMANPEPE,2017-02-15,1,2017-02-15,1,2017-02-17,1,2017-02-17,0,1983.0,0.0,1983.0
PEPEFIFTYONE,2017-02-15,1,2017-02-16,1,2017-02-17,1,2017-02-17,0,451.0,0.0,451.0
PEPEGROOT,2017-02-16,1,2017-02-17,1,2017-02-17,1,2017-02-17,0,1337.0,0.0,1337.0
EXCLUPEPE,2017-02-16,1,2017-02-16,1,2017-02-17,1,2017-02-17,0,101.0,0.0,101.0
DORAETROLL,2017-02-16,1,2017-02-16,1,2017-02-17,1,2017-02-17,0,169.0,0.0,169.0
PEPEXIT,2017-02-16,1,2017-02-16,1,2017-02-17,1,2017-02-17,0,1000.0,0.0,1000.0
CROPPEPE,2017-02-16,1,2017-02-16,1,2017-02-17,1,2017-02-17,0,300.0,0.0,300.0
DOSPEPES,2017-02-17,1,2017-02-17,1,2017-02-17,1,2017-02-17,0,222.0,0.0,222.0
PEPEGOLDBAR,2017-02-17,1,2017-02-17,1,2017-02-17,1,2017-02-17,0,1000.0,0.0,1000.0
GOTHICPEPE,2017-01-16,1,2017-01-16,1,2017-02-18,1,2017-02-18,0,300.0,0.0,300.0
PEPEPIRATE,2017-02-15,1,2017-02-15,1,2017-02-18,1,2017-02-18,0,250.0,0.0,250.0
TREEOFPEPE,2017-02-16,1,2017-02-16,1,2017-02-18,1,2017-02-18,0,1000.0,0.0,1000.0
XPEPE,2017-02-17,1,2017-02-17,1,2017-02-18,1,2017-02-18,0,111.0,0.0,111.0
PYTHONPEPE,2017-02-17,1,2017-02-17,1,2017-02-18,1,2017-02-18,0,420.0,0.0,420.0
BATBUTBOO,2017-02-17,1,2017-02-17,1,2017-02-18,1,2017-02-18,0,2000.0,0.0,2000.0
PEPERGRIFFIN,2017-02-17,1,2017-02-17,1,2017-02-18,1,2017-02-18,0,169.0,0.0,169.0
PEPEBRANDO,2017-02-17,1,2017-02-17,1,2017-02-18,1,2017-02-18,0,350.0,0.0,350.0
GOKUPEPE,2017-02-17,1,2017-02-17,1,2017-02-18,1,2017-02-18,0,1000.0,0.0,1000.0
PEPEYE,2017-02-17,1,2017-02-17,1,2017-02-18,1,2017-02-18,0,1929.0,0.0,1929.0
PEPECOASTER,2017-02-18,1,2017-02-18,1,2017-02-18,1,2017-02-18,0,1000.0,0.0,1000.0
IWANTTOPEPE,2017-02-18,1,2017-02-18,1,2017-02-18,1,2017-02-18,0,250.0,0.0,250.0
PEPESCAVHUNT,2017-02-12,1,2017-02-12,1,2017-02-19,1,2017-02-19,0,100.0,0.0,100.0
USMCPEPE,2017-02-17,1,2017-02-17,1,2017-02-19,1,2017-02-19,0,100.0,0.0,100.0
PEPEJOBS,2017-02-17,1,2017-02-18,1,2017-02-19,1,2017-02-19,0,100.0,0.0,100.0
COLDPEPE,2017-02-18,1,2017-02-19,1,2017-02-19,1,2017-02-19,0,286.0,0.0,286.0
NINJAPEPES,2017-02-18,1,2017-02-18,1,2017-02-19,1,2017-02-19,0,420.0,0.0,420.0
PEPONG,2017-02-19,1,2017-02-19,1,2017-02-19,1,2017-02-19,0,100.0,0.0,100.0
PEPECCOLO,2017-02-19,1,2017-02-19,1,2017-02-19,1,2017-02-19,0,1000.0,0.0,1000.0
MONOPEPEOLY,2017-02-19,1,2017-02-19,1,2017-02-19,1,2017-02-19,0,500.0,0.0,500.0
PEPEDUROV,2017-02-19,1,2017-02-19,1,2017-02-19,1,2017-02-19,0,1984.0,0.0,1984.0
PEPEDARK,2016-10-11,1,2016-10-11,1,2017-02-20,1,2017-02-20,0,100.0,0.0,100.0
PEPEISPEACE,2017-02-12,1,2017-02-18,1,2017-02-20,1,2017-02-20,0,143.0,0.0,143.0
THISPEPE,2017-02-16,1,2017-02-16,1,2017-02-20,1,2017-02-20,0,666.0,0.0,666.0
DROPPEPE,2017-02-17,1,2017-02-20,1,2017-02-20,1,2017-02-20,0,1000.0,0.0,1000.0
SHREKPEPE,2017-02-18,1,2017-02-18,1,2017-02-20,1,2017-02-20,0,100.0,0.0,100.0
PEPETHAGORAS,2017-02-18,1,2017-02-18,1,2017-02-20,1,2017-02-20,0,345.0,0.0,345.0
IRONPEPE,2017-02-19,1,2017-02-19,1,2017-02-20,1,2017-02-20,0,169.0,0.0,169.0
LORDOFMEMES,2017-02-19,1,2017-02-19,1,2017-02-20,1,2017-02-20,0,100.0,0.0,100.0
PEPEPOWERONE,2016-09-30,1,2016-09-30,1,2017-02-21,1,2017-02-21,0,25.0,0.0,25.0
MIGHTYSTORK,2017-02-06,1,2017-02-06,1,2017-02-21,1,2017-02-21,0,800.0,0.0,800.0
GRAFFITIPEPE,2017-02-18,1,2017-02-19,1,2017-02-21,1,2017-02-21,0,100.0,0.0,100.0
LETSTALKKEK,2017-02-19,1,2017-02-19,1,2017-02-21,1,2017-02-21,0,1000.0,0.0,1000.0
RAGZTOPEPE,2017-02-19,1,2017-02-19,1,2017-02-21,1,2017-02-21,0,420.0,0.0,420.0
PEPEMONROE,2017-02-14,1,2017-02-14,1,2017-02-22,1,2017-02-22,0,100.0,0.0,100.0
PAPILLON,2017-02-15,1,2017-02-17,1,2017-02-23,1,2017-02-23,0,100.0,0.0,100.0
OLYMPICPEPE,2017-02-17,1,2017-02-18,1,2017-02-24,1,2017-02-24,0,2008.0,0.0,2008.0
JINQIANSHU,2017-02-19,1,2017-02-19,1,2017-02-24,1,2017-02-24,0,300.0,0.0,300.0
PEPEKIM,2017-02-17,1,2017-02-24,1,2017-02-27,1,2017-02-27,0,1000.0,0.0,1000.0
PEPECOLLECT,2017-02-27,1,2017-02-27,1,2017-02-27,1,2017-02-27,0,400.0,0.0,400.0
PLATINUMPEPE,2017-01-31,1,2017-02-26,1,2017-02-28,1,2017-02-28,0,100.0,0.0,100.0
PEPEHEPBURN,2017-02-15,1,2017-02-27,1,2017-02-28,1,2017-02-28,0,100.0,0.0,100.0
PEPEFLATION,2017-02-20,1,2017-02-20,1,2017-02-28,1,2017-02-28,0,100.0,0.0,100.0
BEWPEPE,2017-02-22,1,2017-02-22,1,2017-02-28,1,2017-02-28,0,900.0,0.0,900.0
KEKSBASILISK,2017-02-23,1,2017-02-23,1,2017-02-28,1,2017-02-28,0,144.0,0.0,144.0
PEPEOLDCHAP,2017-02-25,1,2017-02-27,1,2017-02-28,1,2017-02-28,0,100.0,0.0,100.0
PEPUNCONFIRM,2017-02-25,1,2017-02-25,1,2017-02-28,1,2017-02-28,0,555.0,0.0,555.0
CNPEPE,2017-02-26,1,2017-02-26,1,2017-02-28,1,2017-02-28,0,1000.0,0.0,1000.0
PEPEPUNCHOUT,2017-02-26,1,2017-02-27,1,2017-02-28,1,2017-02-28,0,500.0,0.0,500.0
PROBLEMSOLVE,2017-02-27,1,2017-02-27,1,2017-02-28,1,2017-02-28,0,700.0,0.0,700.0
PEPEBREAKUP,2017-02-27,1,2017-02-27,1,2017-02-28,1,2017-02-28,0,150.0,0.0,150.0
PEPEMACARONI,2017-02-27,1,2017-02-28,1,2017-02-28,1,2017-02-28,0,150.0,0.0,150.0
MEMPOOLPEPE,2017-02-27,1,2017-02-27,1,2017-02-28,1,2017-02-28,0,1000.0,0.0,1000.0
SAPPHIREELF,2017-02-17,1,2017-02-17,1,2017-03-01,1,2017-03-01,0,600.0,0.0,600.0
MARTYPEPFLY,2017-02-21,1,2017-02-23,1,2017-03-01,1,2017-03-01,0,121.0,0.0,121.0
STARLORDKEK,2017-02-22,1,2017-02-22,1,2017-03-01,1,2017-03-01,0,250.0,0.0,250.0
MCPEPESCHER,2017-02-24,1,2017-02-24,1,2017-03-01,1,2017-03-01,0,1898.0,0.0,1898.0
CUBANPEPE,2017-02-25,1,2017-02-27,1,2017-03-01,1,2017-03-01,0,444.0,0.0,444.0
PEPEMORPHS,2017-02-26,1,2017-02-26,1,2017-03-01,1,2017-03-01,0,142.0,0.0,142.0
PEPEGLOVER,2017-02-27,1,2017-02-27,1,2017-03-01,1,2017-03-01,0,200.0,0.0,200.0
PEPESTONED,2017-02-28,1,2017-02-28,1,2017-03-01,1,2017-03-01,0,100.0,0.0,100.0
SUPAPEPE,2017-02-28,1,2017-02-28,1,2017-03-01,1,2017-03-01,0,555.0,0.0,555.0
NEEDPEPE,2016-10-20,1,2017-02-27,1,2017-03-02,1,2017-03-02,0,100.0,0.0,100.0
FLAPPYPEPE,2017-02-05,1,2017-03-01,1,2017-03-02,1,2017-03-02,0,747.0,0.0,747.0
SHIALEBPEPE,2017-02-15,1,2017-02-19,1,2017-03-02,1,2017-03-02,0,100.0,0.0,100.0
DANKVADER,2017-02-16,1,2017-02-28,1,2017-03-02,1,2017-03-02,0,777.0,0.0,777.0
JUSTINTPEPE,2017-02-18,1,2017-02-28,1,2017-03-02,1,2017-03-02,0,100.0,0.0,100.0
STATUEOFPEPE,2017-02-21,1,2017-02-26,1,2017-03-02,1,2017-03-02,0,151.0,0.0,151.0
MFPEPE,2017-02-24,1,2017-03-01,1,2017-03-02,1,2017-03-02,0,111.0,0.0,111.0
PEPEWAVE,2017-02-26,1,2017-03-02,1,2017-03-02,1,2017-03-02,0,420.0,0.0,420.0
DRSTRNGEPEPE,2017-02-26,1,2017-02-26,1,2017-03-02,1,2017-03-02,0,1000.0,0.0,1000.0
PSYCHEPEPE,2017-02-26,1,2017-02-27,1,2017-03-02,1,2017-03-02,0,666.0,0.0,666.0
PEPEWOKE,2017-02-27,1,2017-02-27,1,2017-03-02,1,2017-03-02,0,150.0,0.0,150.0
CRYSTALPEPE,2017-02-27,1,2017-02-27,1,2017-03-02,1,2017-03-02,0,100.0,0.0,100.0
MEMETICMAGIC,2017-02-28,1,2017-02-28,1,2017-03-02,1,2017-03-02,0,111.0,0.0,111.0
PEPEFLESH,2017-02-28,1,2017-02-28,1,2017-03-02,1,2017-03-02,0,100.0,0.0,100.0
PEPENORMIES,2017-03-01,1,2017-03-01,1,2017-03-02,1,2017-03-02,0,169.0,0.0,169.0
PEPEDAVID,2017-03-01,1,2017-03-01,1,2017-03-02,1,2017-03-02,0,150.0,0.0,150.0
CPTMRICAPEPE,2017-01-03,1,2017-03-03,1,2017-03-03,1,2017-03-03,0,111.0,0.0,111.0
FISHERPEPE,2017-02-26,1,2017-02-26,1,2017-03-03,1,2017-03-03,0,1337.0,0.0,1337.0
LEVELUPPEPE,2017-02-27,1,2017-02-28,1,2017-03-03,1,2017-03-03,0,1000.0,0.0,1000.0
PEPEMOVIE,2017-03-01,1,2017-03-02,1,2017-03-03,1,2017-03-03,0,100.0,0.0,100.0
PEPEIMPOSTOR,2017-03-01,1,2017-03-01,1,2017-03-03,1,2017-03-03,0,100.0,0.0,100.0
RESERVPEPES,2017-03-02,1,2017-03-02,1,2017-03-03,1,2017-03-03,0,1000.0,0.0,1000.0
TWEEKPEPE,2017-02-20,1,2017-02-20,1,2017-03-04,1,2017-03-04,0,333.0,0.0,333.0
NAPALMPEPE,2017-02-24,1,2017-02-27,1,2017-03-04,1,2017-03-04,0,300.0,0.0,300.0
THEPEPEWHALE,2017-02-25,1,2017-03-03,1,2017-03-04,1,2017-03-04,0,100.0,0.0,100.0
WISEPEPE,2017-02-26,1,2017-02-28,1,2017-03-04,1,2017-03-04,0,1000.0,0.0,1000.0
HOLYPEPE,2017-02-26,1,2017-02-26,1,2017-03-04,1,2017-03-04,0,777.0,0.0,777.0
PEPEKARLMARX,2017-02-27,1,2017-02-27,1,2017-03-04,1,2017-03-04,0,100.0,0.0,100.0
PEPEVICH,2017-02-28,1,2017-02-28,1,2017-03-04,1,2017-03-04,0,100.0,0.0,100.0
GAIUSPEPEUS,2017-03-01,1,2017-03-01,1,2017-03-04,1,2017-03-04,0,222.0,0.0,222.0
CARCRASHPEPE,2017-03-01,1,2017-03-01,1,2017-03-04,1,2017-03-04,0,1500.0,0.0,1500.0
CHOCOPEPE,2017-03-01,1,2017-03-01,1,2017-03-04,1,2017-03-04,0,1000.0,0.0,1000.0
PEPETOWN,2017-03-02,1,2017-03-02,1,2017-03-04,1,2017-03-04,0,1000.0,0.0,1000.0
STAMPOFKEK,2017-03-04,1,2017-03-04,1,2017-03-04,1,2017-03-04,0,777.0,0.0,777.0
KEYBOARDPEPE,2017-03-04,1,2017-03-04,1,2017-03-04,1,2017-03-04,0,150.0,0.0,150.0
PEPEVIRAL,2016-10-15,1,2017-02-19,1,2017-03-05,1,2017-03-05,0,123.0,0.0,123.0
FORBIDENPEPE,2017-02-17,1,2017-02-28,1,2017-03-05,1,2017-03-05,0,150.0,0.0,150.0
BOGDAPEPE,2017-02-20,1,2017-02-23,1,2017-03-05,1,2017-03-05,0,100.0,0.0,100.0
PLINKOPEPE,2017-02-28,1,2017-03-02,1,2017-03-05,1,2017-03-05,0,500.0,0.0,500.0
FUTURESPEPE,2017-03-01,1,2017-03-01,1,2017-03-05,1,2017-03-05,0,100.0,0.0,100.0
RAREDIETIES,2017-03-02,1,2017-03-02,1,2017-03-05,1,2017-03-05,0,777.0,0.0,777.0
PEPECLUB,2017-03-03,1,2017-03-04,1,2017-03-05,1,2017-03-05,0,134.0,0.0,134.0
PEPERBOY,2017-03-04,1,2017-03-04,1,2017-03-05,1,2017-03-05,0,500.0,0.0,500.0
HANNIBALPEPE,2017-03-04,1,2017-03-04,1,2017-03-05,1,2017-03-05,0,1169.0,0.0,1169.0
GRANDPEPE,2017-02-18,1,2017-02-19,1,2017-03-06,1,2017-03-06,0,333.0,0.0,333.0
PEPERAZZIS,2017-02-28,1,2017-02-28,1,2017-03-06,1,2017-03-06,0,300.0,0.0,300.0
SPCPEPEWOJAK,2017-03-04,1,2017-03-04,1,2017-03-06,1,2017-03-06,0,1961.0,0.0,1961.0
PEPEJONES,2017-03-04,1,2017-03-05,1,2017-03-06,1,2017-03-06,0,1214.0,0.0,1214.0
PEPETRAZ,2017-03-05,1,2017-03-05,1,2017-03-06,1,2017-03-06,0,800.0,0.0,800.0
DOUBLEPEPE,2017-03-05,1,2017-03-05,1,2017-03-06,1,2017-03-06,0,101.0,0.0,101.0
PEPEPAWNSHOP,2017-03-02,1,2017-03-02,1,2017-03-07,1,2017-03-07,0,2000.0,0.0,2000.0
KOIPEPE,2017-03-04,1,2017-03-04,1,2017-03-07,1,2017-03-07,0,380.0,0.0,380.0
PEPELANDER,2017-03-04,1,2017-03-04,1,2017-03-07,1,2017-03-07,0,250.0,0.0,250.0
PEPEDIEPIE,2017-03-04,1,2017-03-06,1,2017-03-07,1,2017-03-07,0,234.0,0.0,234.0
PEPEGOLUM,2017-03-05,1,2017-03-05,1,2017-03-07,1,2017-03-07,0,180.0,0.0,180.0
LEGENDOFPEPE,2017-03-06,1,2017-03-07,1,2017-03-07,1,2017-03-07,0,333.0,0.0,333.0
PEPEANDFEELS,2017-03-06,1,2017-03-06,1,2017-03-07,1,2017-03-07,0,123.0,0.0,123.0
MOAIPEPE,2017-02-24,1,2017-02-25,1,2017-03-08,1,2017-03-08,0,1000.0,0.0,1000.0
PEPENIKOLAI,2017-03-04,1,2017-03-04,1,2017-03-08,1,2017-03-08,0,1500.0,0.0,1500.0
FLUFFYPEPES,2017-03-04,1,2017-03-04,1,2017-03-08,1,2017-03-08,0,100.0,0.0,100.0
PEPEWANTSYOU,2017-03-06,1,2017-03-06,1,2017-03-08,1,2017-03-08,0,100.0,0.0,100.0
MYPEPELITTLE,2017-03-07,1,2017-03-07,1,2017-03-08,1,2017-03-08,0,169.0,0.0,169.0
THREEDPEPE,2017-03-07,1,2017-03-08,1,2017-03-08,1,2017-03-08,0,300.0,0.0,300.0
LORDGLEN,2017-02-19,1,2017-02-27,1,2017-03-09,1,2017-03-09,0,110.0,0.0,110.0
PPPGLOBAL,2017-02-25,1,2017-03-05,1,2017-03-09,1,2017-03-09,0,500.0,0.0,500.0
PEPEBERLUSCA,2017-03-04,1,2017-03-04,1,2017-03-09,1,2017-03-09,0,177.0,0.0,177.0
NEONFROGS,2017-03-01,1,2017-03-01,1,2017-03-11,1,2017-03-11,0,119.0,0.0,119.0
PEPERETRO,2017-03-01,1,2017-03-01,1,2017-03-11,1,2017-03-11,0,1337.0,0.0,1337.0
NICOLAPEPE,2017-03-02,1,2017-03-02,1,2017-03-11,1,2017-03-11,0,1856.0,0.0,1856.0
GAUDISPEPE,2017-03-03,1,2017-03-03,1,2017-03-11,1,2017-03-11,0,125.0,0.0,125.0
ZOETROPEPE,2017-03-05,1,2017-03-05,1,2017-03-11,1,2017-03-11,0,123.0,0.0,123.0
MCPEPEDEBUFF,2017-03-06,1,2017-03-06,1,2017-03-11,1,2017-03-11,0,123.0,0.0,123.0
PEPECREAM,2017-03-06,1,2017-03-06,1,2017-03-11,1,2017-03-11,0,333.0,0.0,333.0
CRAZYLOLA,2017-02-17,1,2017-02-17,1,2017-03-13,1,2017-03-13,0,2000.0,0.0,2000.0
TEAPEPE,2017-02-20,1,2017-02-26,1,2017-03-13,1,2017-03-13,0,112.0,0.0,112.0
PEPITCHY,2017-02-26,1,2017-02-26,1,2017-03-14,1,2017-03-14,0,100.0,1.0,99.0
CLCKWRKGREEN,2017-03-02,1,2017-03-02,1,2017-03-14,1,2017-03-14,0,1000.0,0.0,1000.0
RAREKEKUIT,2017-03-05,1,2017-03-05,1,2017-03-14,1,2017-03-14,0,177.0,0.0,177.0
GREEDYPEPES,2017-02-19,1,2017-03-15,1,2017-03-15,1,2017-03-15,0,300.0,0.0,300.0
CANTDRAWPEPE,2017-03-08,1,2017-03-14,1,2017-03-15,1,2017-03-15,0,100.0,0.0,100.0
SEAPEPE,2017-03-13,1,2017-03-13,1,2017-03-15,1,2017-03-15,0,300.0,0.0,300.0
PEPERREVENGE,2017-03-14,1,2017-03-14,1,2017-03-15,1,2017-03-15,0,500.0,0.0,500.0
PEPEKIDSART,2017-03-14,1,2017-03-14,1,2017-03-15,1,2017-03-15,0,123.0,0.0,123.0
PEPESKELETON,2017-03-14,1,2017-03-14,1,2017-03-15,1,2017-03-15,0,180.0,0.0,180.0
MRPOTATOPEPE,2017-03-08,1,2017-03-15,1,2017-03-16,1,2017-03-16,0,100.0,0.0,100.0
PEPESCHEME,2017-03-14,1,2017-03-14,1,2017-03-16,1,2017-03-16,0,236.0,0.0,236.0
PEPEPARADISE,2017-03-15,1,2017-03-15,1,2017-03-16,1,2017-03-16,0,1337.0,0.0,1337.0
YOUCANPEPE,2017-03-15,1,2017-03-15,1,2017-03-16,1,2017-03-16,0,2000.0,0.0,2000.0
PEPEFLECTION,2017-03-15,1,2017-03-15,1,2017-03-16,1,2017-03-16,0,1000.0,0.0,1000.0
KNITTEDPEPE,2017-03-15,1,2017-03-15,1,2017-03-16,1,2017-03-16,0,101.0,0.0,101.0
PEPEAXEGANG,2017-03-15,1,2017-03-15,1,2017-03-16,1,2017-03-16,0,1921.0,0.0,1921.0
PERAPPA,2017-03-16,1,2017-03-16,1,2017-03-16,1,2017-03-16,0,1000.0,0.0,1000.0
GEISHAPEPE,2017-03-01,1,2017-03-03,1,2017-03-17,1,2017-03-17,0,100.0,0.0,100.0
PEPEWATTS,2017-03-06,1,2017-03-06,1,2017-03-17,1,2017-03-17,0,108.0,0.0,108.0
ROCKINGPEPE,2017-03-15,1,2017-03-15,1,2017-03-17,1,2017-03-17,0,1000.0,0.0,1000.0
PEPEGOTSWAG,2017-03-16,1,2017-03-16,1,2017-03-17,1,2017-03-17,0,250.0,0.0,250.0
DOGEVSPEPE,2017-03-16,1,2017-03-16,1,2017-03-17,1,2017-03-17,0,300.0,0.0,300.0
PEPEBASQUIAT,2017-03-16,1,2017-03-16,1,2017-03-17,1,2017-03-17,0,391.0,0.0,391.0
VEGGIEPEPE,2017-03-16,1,2017-03-16,1,2017-03-17,1,2017-03-17,0,300.0,0.0,300.0
THINKINGPEPE,2017-03-17,1,2017-03-17,1,2017-03-17,1,2017-03-17,0,420.0,0.0,420.0
TWOPLYPEPE,2017-03-17,1,2017-03-17,1,2017-03-17,1,2017-03-17,0,193.0,0.0,193.0
BOFPEPE,2017-03-17,1,2017-03-17,1,2017-03-17,1,2017-03-17,0,100.0,0.0,100.0
PEPENAPOLEON,2017-02-28,1,2017-03-01,1,2017-03-18,1,2017-03-18,0,100.0,0.0,100.0
PEPEGAMBIT,2017-03-04,1,2017-03-06,1,2017-03-18,1,2017-03-18,0,100.0,0.0,100.0
RAREWOLFPEPE,2017-03-14,1,2017-03-14,1,2017-03-18,1,2017-03-18,0,307.0,0.0,307.0
SEXAYEPEPE,2017-03-16,1,2017-03-16,1,2017-03-18,1,2017-03-18,0,1000.0,0.0,1000.0
PEPESHELDON,2017-03-16,1,2017-03-17,1,2017-03-18,1,2017-03-18,0,200.0,0.0,200.0
RARESLIMPEPE,2017-03-17,1,2017-03-18,1,2017-03-18,1,2017-03-18,0,300.0,0.0,300.0
BEHAPPYPEPE,2017-03-17,1,2017-03-18,1,2017-03-18,1,2017-03-18,0,236.0,0.0,236.0
TRUMPWALL,2017-03-12,1,2017-03-18,1,2017-03-19,1,2017-03-19,0,1070.0,0.0,1070.0
PUZZLEPEPE,2017-03-16,1,2017-03-16,1,2017-03-19,1,2017-03-19,0,300.0,0.0,300.0
PEPENOSAURUS,2017-03-17,1,2017-03-19,1,2017-03-19,1,2017-03-19,0,500.0,0.0,500.0
GENIEPEPE,2017-03-18,1,2017-03-18,1,2017-03-19,1,2017-03-19,0,300.0,0.0,300.0
SANOMAYABG,2017-03-14,1,2017-03-14,1,2017-03-20,1,2017-03-20,0,500.0,0.0,500.0
SATOAYAKABG,2017-03-14,1,2017-03-14,1,2017-03-20,1,2017-03-20,0,500.0,0.0,500.0
PEPEMAORI,2017-03-19,1,2017-03-19,1,2017-03-20,1,2017-03-20,0,170.0,0.0,170.0
PEPERECHAUN,2017-03-19,1,2017-03-19,1,2017-03-20,1,2017-03-20,0,777.0,0.0,777.0
PEPEPILLOW,2017-03-06,1,2017-03-06,1,2017-03-21,1,2017-03-21,0,121.0,0.0,121.0
SAVEPEPE,2017-03-18,1,2017-03-18,1,2017-03-21,1,2017-03-21,0,1000.0,0.0,1000.0
PEPEPOOL,2017-03-18,1,2017-03-18,1,2017-03-21,1,2017-03-21,0,200.0,0.0,200.0
PEPESUPREME,2017-03-19,1,2017-03-19,1,2017-03-21,1,2017-03-21,0,111.0,0.0,111.0
GRANDPEPES,2017-03-20,1,2017-03-20,1,2017-03-21,1,2017-03-21,0,200.0,0.0,200.0
OWLPEPE,2017-03-20,1,2017-03-20,1,2017-03-21,1,2017-03-21,0,180.0,0.0,180.0
SOCRATESPEPE,2017-02-13,1,2017-02-15,1,2017-03-22,1,2017-03-22,0,100.0,0.0,100.0
RESURKEKTION,2017-03-06,1,2017-03-07,1,2017-03-22,1,2017-03-22,0,1337.0,0.0,1337.0
PISFORPEPE,2017-03-06,1,2017-03-19,1,2017-03-22,1,2017-03-22,0,333.0,0.0,333.0
RIDANCARD,2017-03-17,1,2017-03-17,1,2017-03-22,1,2017-03-22,0,400.0,0.0,400.0
HERBODCARD,2017-03-17,1,2017-03-17,1,2017-03-22,1,2017-03-22,0,400.0,0.0,400.0
ILLIDANPEPE,2017-03-19,1,2017-03-19,1,2017-03-22,1,2017-03-22,0,125.0,0.0,125.0
BANDAGEDPEPE,2017-03-19,1,2017-03-19,1,2017-03-22,1,2017-03-22,0,135.0,0.0,135.0
ZENAFPEPE,2017-03-21,1,2017-03-21,1,2017-03-22,1,2017-03-22,0,100.0,0.0,100.0
RARELORDKEK,2017-02-16,1,2017-03-19,1,2017-03-23,1,2017-03-23,0,777.0,0.0,777.0
KEKVSMOLOCH,2017-03-04,1,2017-03-22,1,2017-03-23,1,2017-03-23,0,777.0,0.0,777.0
GOODNITEPEPE,2017-03-07,1,2017-03-08,1,2017-03-23,1,2017-03-23,0,1500.0,0.0,1500.0
PEPEDWARD,2017-03-07,1,2017-03-07,1,2017-03-23,1,2017-03-23,0,110.0,0.0,110.0
PEPEGODDESS,2017-03-17,1,2017-03-17,1,2017-03-23,1,2017-03-23,0,108.0,0.0,108.0
QUIRINCARD,2017-03-17,1,2017-03-17,1,2017-03-23,1,2017-03-23,0,400.0,0.0,400.0
PEPERANGER,2017-03-19,1,2017-03-22,1,2017-03-23,1,2017-03-23,0,100.0,0.0,100.0
KAPPAPEPE,2017-03-21,1,2017-03-21,1,2017-03-23,1,2017-03-23,0,108.0,0.0,108.0
NMPPEPE,2017-03-22,1,2017-03-23,1,2017-03-23,1,2017-03-23,0,300.0,0.0,300.0
PEPESPIDER,2016-11-15,1,2016-11-15,1,2017-03-24,1,2017-03-24,0,3000.0,0.0,3000.0
TSUKASAVIX,2016-12-12,1,2016-12-12,1,2017-03-24,1,2017-03-24,1,1000.0,0.0,1000.0
PEPEBRICKJR,2017-03-06,1,2017-03-06,1,2017-03-24,1,2017-03-24,0,400.0,0.0,400.0
PEPESTYLE,2017-03-15,1,2017-03-23,1,2017-03-24,1,2017-03-24,0,420.0,0.0,420.0
ULTIMATEPEPE,2017-03-19,1,2017-03-19,1,2017-03-24,1,2017-03-24,0,500.0,0.0,500.0
BENDERPEPE,2017-03-22,1,2017-03-22,1,2017-03-24,1,2017-03-24,0,111.0,0.0,111.0
FULLMETALPEP,2017-03-22,1,2017-03-23,1,2017-03-24,1,2017-03-24,0,297.0,0.0,297.0
RUNTHEPEPE,2017-03-23,1,2017-03-23,1,2017-03-24,1,2017-03-24,0,101.0,0.0,101.0
BBAEPEPE,2017-03-24,1,2017-03-24,1,2017-03-25,1,2017-03-25,0,450.0,0.0,450.0
CHIKARINVIX,2016-12-12,1,2016-12-12,1,2017-03-26,1,2017-03-26,1,1000.0,0.0,1000.0
SEGWITPEPE,2017-02-19,1,2017-03-24,1,2017-03-26,1,2017-03-26,0,160.0,0.0,160.0
PEPEDHARMA,2017-03-02,1,2017-03-02,1,2017-03-26,1,2017-03-26,0,108.0,0.0,108.0
PEPEROYAL,2017-03-07,1,2017-03-07,1,2017-03-26,1,2017-03-26,0,123.0,0.0,123.0
MORNINGPEPE,2017-03-07,1,2017-03-08,1,2017-03-26,1,2017-03-26,0,1500.0,0.0,1500.0
MOONWAVEPEPE,2017-03-07,1,2017-03-07,1,2017-03-26,1,2017-03-26,0,100.0,0.0,100.0
PEPEKEEPER,2017-03-18,1,2017-03-18,1,2017-03-26,1,2017-03-26,0,333.0,0.0,333.0
SMUGCHIPS,2017-03-23,1,2017-03-23,1,2017-03-26,1,2017-03-26,0,1000.0,0.0,1000.0
LEDZEPEPELIN,2017-03-24,1,2017-03-24,1,2017-03-26,1,2017-03-26,0,400.0,0.0,400.0
VENUSPEPE,2017-03-24,1,2017-03-24,1,2017-03-26,1,2017-03-26,0,1000.0,0.0,1000.0
DEEZPEPENUTS,2017-02-28,1,2017-02-28,1,2017-03-27,1,2017-03-27,0,100.0,0.0,100.0
PEPEILLUSION,2017-03-03,1,2017-03-03,1,2017-03-27,1,2017-03-27,0,100.0,0.0,100.0
FRATPEPE,2017-03-22,1,2017-03-24,1,2017-03-27,1,2017-03-27,0,1991.0,0.0,1991.0
THEVERYPEPE,2017-03-24,1,2017-03-24,1,2017-03-27,1,2017-03-27,0,500.0,0.0,500.0
THEPEPEKISS,2017-03-25,1,2017-03-25,1,2017-03-27,1,2017-03-27,0,103.0,0.0,103.0
FRENCHPEPE,2017-03-25,1,2017-03-26,1,2017-03-27,1,2017-03-27,0,222.0,0.0,222.0
